Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.0016220742819183468,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Total human health')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.0005581059416741807,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Total ecosystem quality')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,76.77923307847992,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,23.78554509527276,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,7.487728482210824,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.00010827827774645646,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,3.460517615751982e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,38.90449250402184,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,41.289554008062304,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,5.683989551242032,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.6210384802783365,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Photochemical oxidant formation')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.21262859942781065,OIL_Boiler,Construction
