time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
10.08.05 19:00,0.113229,0.111923,0.110588,0.108818,0.106641,0.104579,0.102694,0.100632,0.099297,0.098426,0.098862,0.100197,0.101938,0.104116,0.106206,0.108383,0.110153,0.111487,0.112794,0.1141,0.115291,0.11619,0.117904,0.119674,0.121444,0.120109,0.118339,0.116626,0.115406,0.11442,0.117385,0.116136,0.11447,0.112778,0.111085,0.109003,0.107031,0.105339,0.104089,0.103646,0.104062,0.104922,0.106588,0.10856,0.11039,0.112361,0.114054,0.11572,0.116969,0.118218,0.119357,0.120217,0.121466,0.122742,0.123575,0.123159,0.121883,0.120633,0.119494,0.118524,0.146251,0.144481,0.142111,0.13971,0.136961,0.134561,0.132665,0.131686,0.131717,0.133139,0.135414,0.138258,0.140658,0.143059,0.145303,0.146882,0.148304,0.1496,0.151053,0.152001,0.151844,0.150548,0.149126,0.147704,0.1329,0.131653,0.13,0.127966,0.125906,0.124279,0.12276,0.122327,0.122327,0.12344,0.124794,0.126746,0.12878,0.130433,0.13206,0.133579,0.134527,0.135639,0.136453,0.136859,0.136859,0.136046,0.135232,0.13412,0.145216,0.143473,0.141442,0.139269,0.137554,0.136668,0.136668,0.137554,0.139297,0.141442,0.143473,0.145216,0.146503,0.147676,0.148219,0.148219,0.147676,0.146503,0.153729,0.151621,0.149395,0.14803,0.147703,0.148921,0.151147,0.152986,0.154766,0.155657,0.155955,0.155212,0.158224,0.156374,0.155463,0.156858,0.159014,0.159589,0.119649
10.08.05 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.08.05 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.08.05 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.08.05 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08.05 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08.05 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08.05 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08.05 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08.05 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08.05 05:00,0.045919,0.046355,0.04679,0.047225,0.047689,0.04856,0.04856,0.047805,0.047225,0.04679,0.046355,0.045919,0.045484,0.044717,0.044207,0.043359,0.04257,0.04171,0.040892,0.040195,0.039707,0.039678,0.040143,0.04081,0.041629,0.042459,0.043307,0.044184,0.044705,0.045455,0.047271,0.047687,0.048103,0.04852,0.048963,0.04938,0.04938,0.048963,0.048547,0.048103,0.047687,0.047271,0.046854,0.046438,0.045605,0.044882,0.04405,0.043179,0.042647,0.041907,0.041502,0.041464,0.041858,0.042346,0.043157,0.044023,0.044745,0.045605,0.046411,0.046854,0.058924,0.059398,0.059872,0.060346,0.06082,0.06082,0.060346,0.059872,0.059398,0.058607,0.058102,0.057154,0.056175,0.055102,0.053805,0.052983,0.052509,0.052509,0.053301,0.054279,0.055227,0.056206,0.057154,0.058102,0.053437,0.053844,0.05425,0.054657,0.054657,0.054657,0.054385,0.05425,0.053844,0.053437,0.052731,0.05219,0.051377,0.050563,0.04975,0.049044,0.048638,0.048638,0.049044,0.049858,0.050563,0.051377,0.05219,0.052731,0.058098,0.058527,0.058956,0.059357,0.059357,0.058956,0.058527,0.05807,0.057212,0.056354,0.055496,0.054752,0.054323,0.054611,0.05504,0.055897,0.056783,0.057641,0.061611,0.062085,0.062085,0.062085,0.061639,0.061165,0.060275,0.059384,0.058939,0.058939,0.05983,0.06072,0.063472,0.063927,0.063472,0.062561,0.062077,0.062532,0.047653
11.08.05 06:00,1.001965,1.157265,1.425756,1.890739,2.709276,4.135622,34.509845,27.75756,3.929505,2.59173,1.824857,1.387438,1.132292,0.988619,0.910828,0.87571,0.862364,0.863801,0.87571,0.888774,0.897765,0.906474,0.906192,0.897765,0.888774,0.875428,0.862647,0.862364,0.87571,0.919537,0.858528,0.990384,1.218826,1.600484,2.248331,3.300343,17.064071,15.512286,3.155995,2.155909,1.546913,1.185242,0.970667,0.84993,0.779703,0.742225,0.729463,0.729463,0.733627,0.743329,0.750554,0.754718,0.754718,0.750554,0.741955,0.733627,0.729463,0.729463,0.74612,0.784137,0.796819,0.944983,1.213227,1.670089,2.325997,2.826131,2.530397,1.855223,1.331389,1.013875,0.831868,0.73615,0.689701,0.670741,0.670434,0.675174,0.680221,0.684961,0.683397,0.678657,0.670434,0.670434,0.683397,0.71814,0.563104,0.647967,0.785153,0.979545,1.194802,1.324668,1.252007,1.045413,0.838292,0.683758,0.583704,0.525971,0.493433,0.477978,0.473911,0.473911,0.474174,0.4769,0.4769,0.473911,0.473911,0.474174,0.486376,0.513769,0.504071,0.580976,0.692196,0.807706,0.84974,0.781691,0.661615,0.558974,0.491203,0.452321,0.435113,0.427495,0.426989,0.426989,0.426989,0.427836,0.436301,0.4609,0.461301,0.527953,0.593845,0.598585,0.539841,0.469497,0.426463,0.40652,0.400402,0.399697,0.405271,0.422129,0.433142,0.476641,0.461967,0.415602,0.395698,0.400643,0.313957
11.08.05 07:00,1.73052,1.868684,2.128184,2.601875,3.464522,4.986642,7.378282,35.142248,9.140285,6.411828,4.335903,3.095031,2.398112,2.015557,1.808593,1.699756,1.642866,1.616456,1.604547,1.604547,1.604547,1.607747,1.608902,1.608902,1.607747,1.604547,1.604547,1.608902,1.622247,1.657366,1.488345,1.625739,1.882226,2.354932,3.233177,4.854684,7.883012,200.822671,81.441512,6.592359,4.150206,2.852892,2.148685,1.770357,1.5669,1.455865,1.397027,1.367608,1.355115,1.347891,1.347891,1.347891,1.350951,1.350951,1.347891,1.347891,1.350951,1.356489,1.376206,1.413954,1.397104,1.585414,1.97182,2.752499,4.310089,7.039202,50.730773,6.145053,3.751847,2.468471,1.831216,1.518442,1.364875,1.293163,1.259677,1.245457,1.24041,1.237234,1.237234,1.237234,1.240717,1.246714,1.264724,1.307689,1.012348,1.141399,1.381059,1.806977,2.494802,3.333094,3.681756,3.101832,2.268686,1.660314,1.295933,1.094484,0.98768,0.931552,0.900092,0.886548,0.879492,0.87815,0.87815,0.87815,0.882217,0.890616,0.907149,0.943754,0.934946,1.08048,1.340943,1.729505,2.067454,2.016841,1.64001,1.272895,1.038724,0.913221,0.84974,0.820574,0.807428,0.802001,0.803138,0.807706,0.824863,0.859456,0.881718,1.033356,1.250597,1.357136,1.219143,1.006354,0.868362,0.798018,0.771016,0.763292,0.772196,0.806634,0.851053,0.979385,0.970577,0.843156,0.778842,0.779137,0.627271
11.08.05 08:00,1.925857,2.012357,2.172293,2.462557,2.965576,3.806168,5.105734,6.716642,7.848556,7.421827,5.895187,4.383425,3.330995,2.678512,2.294194,2.081157,1.960975,1.899448,1.873038,1.859975,1.859975,1.864329,1.868684,1.868684,1.868684,1.864329,1.861129,1.859975,1.864329,1.88203,1.530257,1.621304,1.791178,2.09428,2.642481,3.618999,5.301705,7.955257,77.993581,9.454119,6.509075,4.349585,3.060513,2.326886,1.919973,1.691532,1.5669,1.500837,1.464464,1.450328,1.443373,1.443103,1.443373,1.443373,1.443373,1.443103,1.443103,1.446163,1.455865,1.479747,1.424287,1.567711,1.864702,2.472904,3.724665,6.325154,159.209556,278.887206,7.121435,4.101591,2.652041,1.954117,1.60942,1.44481,1.363618,1.325392,1.307689,1.302642,1.302642,1.302642,1.302642,1.307382,1.321909,1.353831,1.064672,1.186667,1.420654,1.859301,2.685391,4.164413,6.192319,65.496249,4.535743,2.916652,1.9851,1.486522,1.223273,1.085008,1.012348,0.972489,0.952152,0.944018,0.939951,0.939951,0.943754,0.951889,0.967344,1.000146,1.038724,1.213425,1.558816,2.196109,3.110468,3.622258,3.019557,2.115193,1.512492,1.187689,1.02873,0.947814,0.910347,0.897201,0.892633,0.897201,0.914358,0.956392,1.046713,1.282051,1.707918,2.118959,1.991339,1.51621,1.166608,0.992709,0.917624,0.890911,0.899816,0.940174,1.073442,1.341643,1.413559,1.142307,0.978178,0.956921,0.832392
11.08.05 09:00,2.029775,2.046038,2.115121,2.26023,2.513939,2.910122,3.495286,4.267925,5.076554,5.590372,5.47128,4.80964,3.963751,3.256122,2.744112,2.405384,2.194348,2.081439,2.034129,2.032975,2.063739,2.107848,2.154875,2.189994,2.21033,2.205975,2.181002,2.138329,2.090148,2.050393,1.339563,1.3801,1.46309,1.612976,1.865569,2.276646,2.931448,3.902655,5.104535,6.003976,5.765163,4.643776,3.499636,2.65387,2.101235,1.754804,1.546913,1.426446,1.360383,1.335398,1.335128,1.347891,1.364548,1.38037,1.388699,1.385638,1.375936,1.356489,1.339563,1.331234,1.165522,1.245457,1.406584,1.717795,2.303554,3.42137,5.510165,102.388901,93.572796,5.238339,3.276026,2.227409,1.679569,1.387318,1.23567,1.160782,1.132036,1.127296,1.132036,1.136776,1.136776,1.132036,1.127296,1.133292,0.858892,0.939687,1.08635,1.353403,1.846835,2.782455,4.576416,305.740884,241.854318,4.343159,2.660723,1.785299,1.320601,1.068739,0.927749,0.854825,0.813888,0.797355,0.78922,0.786231,0.786231,0.78922,0.797355,0.817955,0.853751,0.986696,1.251448,1.776966,2.776808,4.257859,4.480318,3.019557,1.912785,1.320355,1.021289,0.871187,0.794559,0.759967,0.743946,0.743946,0.755677,0.785981,0.895363,1.121798,1.582102,2.283954,2.517823,1.888073,1.291244,0.97608,0.833635,0.775468,0.766564,0.798018,0.98273,1.327693,1.563738,1.211173,0.929316,0.86926,0.822978
11.08.05 10:00,2.263148,2.254439,2.271857,2.324675,2.43323,2.610867,2.877921,3.243058,3.690341,4.150661,4.468206,4.511751,4.256958,3.820668,3.360322,2.96993,2.675312,2.475903,2.349648,2.280848,2.254439,2.258793,2.276494,2.302621,2.324675,2.340939,2.342375,2.33223,2.310175,2.285203,1.51333,1.530257,1.568004,1.645456,1.770357,1.973543,2.276646,2.723827,3.31727,3.984834,4.516152,4.571531,4.15131,3.499636,2.873983,2.387411,2.044874,1.816433,1.674605,1.584931,1.538585,1.5136,1.509436,1.51333,1.520555,1.525823,1.526092,1.521928,1.5136,1.509436,1.331389,1.382578,1.478296,1.660609,1.981607,2.54336,3.498129,4.950877,6.419951,6.464278,4.998275,3.525312,2.562319,1.991087,1.665349,1.48178,1.382578,1.331389,1.307689,1.302642,1.29821,1.29821,1.302642,1.307689,0.996078,1.057615,1.163078,1.348257,1.67278,2.248086,3.285364,5.137693,178.718977,185.278118,5.178366,3.316825,2.267344,1.680914,1.353403,1.166067,1.057615,0.997156,0.964354,0.947822,0.939951,0.939951,0.947822,0.964354,1.016999,1.135661,1.366679,1.819,2.733636,4.608999,253.327444,163.654496,4.036001,2.456294,1.683181,1.298631,1.101068,0.999842,0.949229,0.930656,0.931793,0.957807,1.125961,1.366041,1.915074,3.041036,4.432032,3.830149,2.40238,1.592475,1.223595,1.064522,1.010807,1.028615,1.33254,1.858043,2.56497,2.066777,1.419612,1.21907,1.247434
11.08.05 11:00,2.618139,2.553412,2.493321,2.458485,2.462839,2.52293,2.644831,2.839603,3.10374,3.426204,3.772486,4.07287,4.240669,4.214567,4.007296,3.690058,3.344058,3.034658,2.787067,2.610584,2.502312,2.458203,2.462839,2.506666,2.566757,2.631485,2.684021,2.709276,2.706076,2.670958,1.434775,1.422282,1.422282,1.441999,1.489449,1.579393,1.716786,1.918869,2.193657,2.545626,2.948374,3.325598,3.550146,3.516562,3.242879,2.848728,2.454578,2.119265,1.865569,1.679039,1.551347,1.475582,1.434775,1.422282,1.426446,1.438939,1.451701,1.458926,1.458926,1.447537,1.175309,1.194268,1.240717,1.326649,1.478296,1.727582,2.123467,2.726929,3.568277,4.458637,4.81622,4.305656,3.392624,2.591065,2.030569,1.670089,1.443554,1.307382,1.227754,1.189528,1.175001,1.170262,1.170262,1.170262,0.870016,0.902818,0.963276,1.061682,1.226262,1.490589,1.927631,2.656392,3.827078,5.384367,76.96341,5.09702,3.563277,2.483678,1.82351,1.429052,1.186403,1.040004,0.948085,0.894683,0.865948,0.850757,0.84669,0.853483,0.910069,0.982407,1.12393,1.384115,1.875318,2.862014,4.912033,364.464029,249.955794,4.523212,2.67303,1.784408,1.336376,1.097916,0.969538,0.90149,0.875476,0.875754,1.060358,1.2325,1.627201,2.531469,4.526322,129.033375,4.277122,2.411285,1.573197,1.205787,1.051165,1.010807,1.3738,1.871993,3.054059,2.995799,1.831939,1.364402,1.477095
11.08.05 12:00,2.914194,2.890985,2.845394,2.792576,2.744112,2.71363,2.717985,2.770803,2.879358,3.053512,3.290086,3.572795,3.87525,4.139694,4.307397,4.319614,4.175095,3.920206,3.616904,3.329558,3.08604,2.904331,2.783867,2.722339,2.71043,2.735685,2.783867,2.839603,2.883712,2.91304,1.59605,1.589095,1.580767,1.575229,1.579393,1.600484,1.650724,1.737877,1.869733,2.060427,2.309959,2.621391,2.972256,3.300613,3.516293,3.531845,3.342525,3.023869,2.673587,2.352141,2.09401,1.894988,1.754534,1.662112,1.605752,1.580767,1.575229,1.579393,1.587991,1.59605,1.307689,1.312429,1.326649,1.360135,1.425543,1.538965,1.727582,2.019833,2.463424,3.090893,3.865269,4.522405,4.633676,4.106331,3.327215,2.642254,2.142734,1.807517,1.590154,1.45429,1.377838,1.334872,1.317169,1.307689,0.971411,0.980887,1.00828,1.056273,1.137332,1.267462,1.47432,1.805635,2.329145,3.153893,4.329741,5.547059,5.782952,4.741744,3.494948,2.555261,1.947967,1.56325,1.324668,1.171212,1.076873,1.020482,0.987944,0.972489,1.025856,1.054744,1.127082,1.268605,1.525638,2.002558,2.912627,4.708935,150.568975,332.80288,6.155692,3.643705,2.373963,1.722064,1.375536,1.186274,1.083633,1.034435,1.223595,1.303132,1.543212,2.10233,3.392106,86.470165,235.972262,5.054033,2.828247,1.861071,1.436673,1.25979,1.649603,1.990015,3.235188,4.518276,2.940588,1.884441,1.915319
11.08.05 13:00,2.843958,2.879358,2.890985,2.870649,2.830894,2.770803,2.71363,2.670958,2.657894,2.693012,2.788221,2.948158,3.178331,3.468877,3.797459,4.112343,4.335903,4.417222,4.292358,4.037469,3.710959,3.389649,3.112449,2.90113,2.757458,2.679667,2.657894,2.679667,2.727848,2.788221,1.56384,1.572168,1.575229,1.571064,1.559676,1.549974,1.546913,1.558572,1.596319,1.670711,1.791178,1.965215,2.206419,2.520641,2.8937,3.276462,3.573757,3.665075,3.512128,3.18098,2.794054,2.433487,2.136192,1.911915,1.75343,1.646559,1.583557,1.554138,1.546913,1.551347,1.283683,1.278943,1.278943,1.283683,1.297903,1.331389,1.397104,1.520005,1.722535,2.038792,2.525657,3.232753,4.096851,4.775103,4.773847,4.092111,3.223581,2.520917,2.034052,1.718102,1.520005,1.397104,1.331389,1.297903,0.952152,0.939687,0.939687,0.952152,0.979545,1.02888,1.109939,1.246862,1.465922,1.817837,2.38934,3.309768,4.657762,5.986318,5.959062,4.657762,3.301634,2.385272,1.814033,1.461854,1.246598,1.109675,1.028617,0.979545,0.999842,0.978117,0.991263,1.041876,1.148529,1.340943,1.696328,2.379389,3.742057,76.020472,478.777506,111.370205,4.253848,2.626706,1.824705,1.408714,1.1834,1.063323,1.180253,1.153252,1.237241,1.475851,2.026065,3.293291,6.072013,137.281522,4.433212,2.522564,1.693092,1.330134,1.562531,1.6235,2.305872,3.797694,3.417524,2.052827,1.743929
11.08.05 14:00,2.298266,2.315966,2.336584,2.349648,2.34993,2.345293,2.327875,2.307257,2.292757,2.285203,2.302903,2.354002,2.445139,2.597521,2.822185,3.125795,3.490931,3.867695,4.143766,4.214567,4.045614,3.712113,3.329558,2.98763,2.717985,2.524367,2.40103,2.327875,2.293912,2.285203,1.517494,1.5136,1.517764,1.521658,1.521928,1.521658,1.517494,1.5136,1.517764,1.537481,1.575229,1.642395,1.754534,1.931632,2.193657,2.562552,3.043587,3.578191,4.009795,4.123038,3.850525,3.353644,2.827638,2.391575,2.069025,1.848642,1.70013,1.608812,1.555512,1.526092,1.326649,1.307689,1.302642,1.29821,1.302642,1.307382,1.325085,1.360135,1.435023,1.566455,1.79773,2.195179,2.860874,3.884535,5.14047,5.845026,5.203505,3.956247,2.912063,2.227409,1.816997,1.575934,1.44007,1.363618,0.989022,0.963276,0.950811,0.946743,0.948085,0.963013,0.987944,1.035937,1.11781,1.260406,1.503055,1.924641,2.660723,3.924118,5.877716,127.438417,68.663474,4.022237,2.718193,1.960433,1.523391,1.271529,1.125945,1.040004,1.01271,0.964971,0.944661,0.952103,0.982407,1.050455,1.187689,1.447874,1.963676,2.997833,5.1265,446.787859,140.920987,3.962248,2.43457,1.686056,1.307487,1.113936,1.133974,1.049985,1.049696,1.130702,1.343491,1.834069,2.903331,4.662249,4.709657,2.946962,1.853635,1.352684,1.378352,1.290985,1.567083,2.37048,2.801014,1.912046,1.347009
11.08.05 15:00,2.181285,2.207412,2.245448,2.283766,2.31453,2.327875,2.323239,2.298548,2.263148,2.223675,2.192912,2.181002,2.205975,2.283766,2.43323,2.684021,3.065704,3.603841,4.276069,4.943097,5.294278,5.163643,4.603458,3.92136,3.311858,2.852949,2.541785,2.345576,2.236739,2.188557,1.5136,1.509166,1.517494,1.530257,1.542749,1.549974,1.546913,1.538585,1.521928,1.51333,1.509166,1.526092,1.576332,1.674875,1.841688,2.119265,2.554224,3.217624,4.137511,5.17678,5.848447,5.595897,4.643776,3.637029,2.848728,2.308856,1.961051,1.746206,1.61714,1.546913,1.363618,1.331389,1.321909,1.321909,1.326649,1.325392,1.321909,1.326649,1.345915,1.401844,1.520005,1.746541,2.166433,2.936069,4.341117,6.656943,8.925371,7.743758,5.14047,3.392624,2.412235,1.879229,1.591717,1.44007,1.032948,0.987944,0.967344,0.95622,0.954878,0.95622,0.960287,0.97682,1.012348,1.077952,1.198869,1.413861,1.805635,2.523537,3.88072,54.880585,483.150706,105.263465,4.698435,2.952444,2.033093,1.539924,1.26854,1.11781,1.054744,0.978117,0.943524,0.931793,0.939235,0.965249,1.025856,1.149944,1.395846,1.879607,2.852298,4.694786,75.419965,5.418164,3.28431,2.10091,1.503913,1.204846,1.142878,1.024452,0.989726,1.01497,1.112605,1.346763,1.862539,2.824083,3.679979,3.049048,2.012709,1.418864,1.297038,1.155963,1.269433,1.717262,2.212405,1.781281,1.12812
